reportdate,hospital,dphcategory,covidstatus,patientcount,data_as_of,data_loaded_at
2023/01/25,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/01,All SF Hospitals,Med/Surg,COVID+,18,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/06,All SF Hospitals,Med/Surg,COVID+,43,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/03/09,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/01/28,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/28,All SF Hospitals,Med/Surg,COVID+,36,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/09,All SF Hospitals,Med/Surg,COVID+,79,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/07,All SF Hospitals,ICU,COVID+,25,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/07,All SF Hospitals,ICU,COVID+,40,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/17,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/20,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/09,All SF Hospitals,Med/Surg,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/07,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/22,All SF Hospitals,Med/Surg,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/19,All SF Hospitals,Med/Surg,COVID+,30,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/22,All SF Hospitals,Med/Surg,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/04,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/30,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/03/20,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/12,All SF Hospitals,Med/Surg,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/19,All SF Hospitals,Med/Surg,COVID+,66,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/17,All SF Hospitals,ICU,COVID+,30,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/20,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/02,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/04,All SF Hospitals,Med/Surg,COVID+,98,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/03/05,All SF Hospitals,ICU,COVID+,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/17,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/15,All SF Hospitals,ICU,COVID+,19,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/31,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/07,All SF Hospitals,Med/Surg,COVID+,22,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/09,All SF Hospitals,Med/Surg,COVID+,57,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/17,All SF Hospitals,ICU,COVID+,19,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/19,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/10,All SF Hospitals,Med/Surg,COVID+,47,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/15,All SF Hospitals,Med/Surg,COVID+,108,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/26,All SF Hospitals,Med/Surg,COVID+,35,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/23,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/27,All SF Hospitals,ICU,COVID+,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/25,All SF Hospitals,Med/Surg,COVID+,136,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/28,All SF Hospitals,ICU,COVID+,26,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/07,All SF Hospitals,ICU,COVID+,27,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/08/27,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/23,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/23,All SF Hospitals,Med/Surg,COVID+,47,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/20,All SF Hospitals,Med/Surg,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/07,All SF Hospitals,Med/Surg,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/28,All SF Hospitals,ICU,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/01,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/20,All SF Hospitals,ICU,COVID+,15,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/17,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/13,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/04,All SF Hospitals,Med/Surg,COVID+,105,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/08/24,All SF Hospitals,Med/Surg,COVID+,44,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/26,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/08,All SF Hospitals,ICU,COVID+,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/24,All SF Hospitals,Med/Surg,COVID+,92,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/29,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/01,All SF Hospitals,Med/Surg,PUI,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/02,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/23,All SF Hospitals,ICU,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/27,All SF Hospitals,Med/Surg,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/09,All SF Hospitals,Med/Surg,COVID+,51,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/28,All SF Hospitals,Med/Surg,COVID+,38,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/16,All SF Hospitals,Med/Surg,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/25,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/18,All SF Hospitals,Med/Surg,COVID+,59,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/31,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/29,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/13,All SF Hospitals,Med/Surg,COVID+,111,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/04,All SF Hospitals,ICU,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/19,All SF Hospitals,Med/Surg,COVID+,56,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/02,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/21,All SF Hospitals,Med/Surg,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/09,All SF Hospitals,Med/Surg,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/30,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/02,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/22,All SF Hospitals,Med/Surg,PUI,15,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/03,All SF Hospitals,Med/Surg,COVID+,40,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/16,All SF Hospitals,Med/Surg,PUI,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/09,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/28,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/21,All SF Hospitals,Med/Surg,COVID+,108,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/18,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/13,All SF Hospitals,Med/Surg,PUI,15,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/03,All SF Hospitals,ICU,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/01,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/11,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/29,All SF Hospitals,ICU,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/17,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/03,All SF Hospitals,Med/Surg,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/25,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/07/11,All SF Hospitals,Med/Surg,PUI,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/13,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/19,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/28,All SF Hospitals,Med/Surg,PUI,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/02,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/14,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/01,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/01/16,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/04,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/21,All SF Hospitals,Med/Surg,PUI,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/01,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/15,All SF Hospitals,Med/Surg,COVID+,78,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/22,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/01,All SF Hospitals,ICU,COVID+,29,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/18,All SF Hospitals,ICU,COVID+,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/05,All SF Hospitals,Med/Surg,COVID+,34,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/26,All SF Hospitals,Med/Surg,COVID+,48,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/24,All SF Hospitals,Med/Surg,PUI,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/28,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/18,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/26,All SF Hospitals,Med/Surg,PUI,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/26,All SF Hospitals,ICU,COVID+,42,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/03,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/06,All SF Hospitals,ICU,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/30,All SF Hospitals,Med/Surg,COVID+,34,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/15,All SF Hospitals,Med/Surg,PUI,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/06,All SF Hospitals,ICU,COVID+,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/03,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/20,All SF Hospitals,Med/Surg,COVID+,57,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/08/15,All SF Hospitals,Med/Surg,COVID+,42,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/07/03,All SF Hospitals,Med/Surg,PUI,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/27,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/23,All SF Hospitals,ICU,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/26,All SF Hospitals,ICU,COVID+,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/06/13,All SF Hospitals,ICU,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/16,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/29,All SF Hospitals,Med/Surg,COVID+,88,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/01,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/11,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/21,All SF Hospitals,Med/Surg,COVID+,96,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/26,All SF Hospitals,ICU,COVID+,18,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/05,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/21,All SF Hospitals,Med/Surg,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/16,All SF Hospitals,Med/Surg,COVID+,44,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/28,All SF Hospitals,Med/Surg,COVID+,15,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/07,All SF Hospitals,Med/Surg,COVID+,35,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/07/14,All SF Hospitals,Med/Surg,PUI,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/26,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/10,All SF Hospitals,Med/Surg,COVID+,80,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/06,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/16,All SF Hospitals,ICU,COVID+,43,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/13,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/15,All SF Hospitals,Med/Surg,COVID+,127,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/20,All SF Hospitals,Med/Surg,COVID+,57,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/29,All SF Hospitals,ICU,COVID+,28,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/13,All SF Hospitals,ICU,COVID+,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/15,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/18,All SF Hospitals,Med/Surg,COVID+,18,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/11,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/29,All SF Hospitals,ICU,COVID+,20,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/29,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/03,All SF Hospitals,ICU,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/21,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/11,All SF Hospitals,Med/Surg,COVID+,63,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/03,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/11,All SF Hospitals,ICU,COVID+,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/03/31,All SF Hospitals,Med/Surg,COVID+,36,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/03,All SF Hospitals,Med/Surg,COVID+,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/31,All SF Hospitals,Med/Surg,COVID+,76,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/13,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/11,All SF Hospitals,ICU,COVID+,40,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/16,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/08,All SF Hospitals,ICU,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/10,All SF Hospitals,Med/Surg,COVID+,54,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/06/09,All SF Hospitals,ICU,COVID+,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/21,All SF Hospitals,ICU,COVID+,40,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/08,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/22,All SF Hospitals,Med/Surg,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/17,All SF Hospitals,Med/Surg,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/05,All SF Hospitals,Med/Surg,COVID+,43,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/26,All SF Hospitals,Med/Surg,COVID+,100,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/01,All SF Hospitals,Med/Surg,COVID+,78,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/08,All SF Hospitals,Med/Surg,PUI,40,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/02,All SF Hospitals,ICU,COVID+,14,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/29,All SF Hospitals,Med/Surg,PUI,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/21,All SF Hospitals,ICU,COVID+,18,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/11,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/17,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/06,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/07,All SF Hospitals,Med/Surg,COVID+,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/29,All SF Hospitals,Med/Surg,COVID+,53,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/20,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/18,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/28,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/07,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/03,All SF Hospitals,Med/Surg,COVID+,33,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/22,All SF Hospitals,Med/Surg,COVID+,49,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/12,All SF Hospitals,Med/Surg,PUI,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/30,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/27,All SF Hospitals,ICU,COVID+,28,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/24,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/03,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/31,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/25,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/24,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/16,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/02,All SF Hospitals,Med/Surg,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/11,All SF Hospitals,Med/Surg,COVID+,22,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/18,All SF Hospitals,ICU,COVID+,14,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/22,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/01,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/19,All SF Hospitals,ICU,COVID+,25,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/07,All SF Hospitals,ICU,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/15,All SF Hospitals,Med/Surg,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/19,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/07,All SF Hospitals,ICU,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/06,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/13,All SF Hospitals,ICU,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/13,All SF Hospitals,Med/Surg,COVID+,54,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/29,All SF Hospitals,ICU,COVID+,19,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/06,All SF Hospitals,Med/Surg,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/26,All SF Hospitals,ICU,COVID+,19,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/22,All SF Hospitals,ICU,COVID+,23,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/23,All SF Hospitals,ICU,COVID+,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/07/01,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/08,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/01,All SF Hospitals,ICU,COVID+,18,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/18,All SF Hospitals,Med/Surg,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/08,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/12,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/28,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/18,All SF Hospitals,Med/Surg,COVID+,68,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/30,All SF Hospitals,Med/Surg,COVID+,104,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/29,All SF Hospitals,Med/Surg,COVID+,51,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/08,All SF Hospitals,Med/Surg,COVID+,41,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/10,All SF Hospitals,ICU,COVID+,18,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/18,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/03/27,All SF Hospitals,Med/Surg,COVID+,25,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/09,All SF Hospitals,Med/Surg,COVID+,20,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/06,All SF Hospitals,Med/Surg,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/02,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
